,Unnamed: 0,size,isEmpty,peek_obj_type,calledMethod,size_p,isEmpty_p,peek_obj_type_p,calledMethod_p,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
11,15,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",8,"['9', '10', '18', '46', '47', '48', '52', '83']",2,"['4', '42']",8,"['9', '10', '18', '46', '47', '48', '52', '83']"
12,16,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",0,,69,"['0', '1', '5', '6', '7', '8', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '90']",0,
13,19,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",0,,12,"['64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",0,
14,20,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,2,"['42', '86']",0,
15,21,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",0,,71,"['0', '1', '3', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
16,25,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,12,"['64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",0,
17,29,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,12,"['64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",0,
18,32,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.string""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",0,,1,['42'],0,
19,33,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",0,,71,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '51', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
20,44,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.class""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,1,['42'],0,
21,45,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",0,,70,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
22,50,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",0,,72,"['0', '1', '3', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '51', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
23,54,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",8,"['9', '10', '18', '46', '47', '48', '52', '83']",3,"['4', '42', '86']",8,"['9', '10', '18', '46', '47', '48', '52', '83']"
24,55,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",0,,70,"['0', '1', '3', '5', '6', '7', '8', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '90']",0,
25,65,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",0,,71,"['0', '1', '3', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
26,79,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.double""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",8,"['9', '10', '18', '46', '47', '48', '52', '83']",2,"['4', '42']",8,"['9', '10', '18', '46', '47', '48', '52', '83']"
27,80,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",17,"['0', '1', '2', '22', '23', '49', '51', '59', '60', '61', '62', '63', '70', '71', '79', '83', '90']",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
28,81,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",1,['18'],12,"['64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",1,['18']
29,83,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,12,"['64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",0,
30,87,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.byte""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",0,,1,['42'],0,
31,88,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Byte""","calledMethod_p == ""push""",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",18,"['0', '1', '2', '12', '22', '23', '49', '52', '58', '59', '60', '61', '62', '63', '70', '71', '83', '90']",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
32,89,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",22,"['15', '16', '17', '18', '33', '36', '39', '40', '43', '44', '45', '47', '49', '53', '56', '57', '60', '62', '63', '82', '83', '90']",24,"['0', '1', '20', '21', '24', '25', '26', '27', '28', '29', '30', '31', '64', '65', '66', '67', '68', '69', '70', '71', '80', '81', '84', '85']",22,"['15', '16', '17', '18', '33', '36', '39', '40', '43', '44', '45', '47', '49', '53', '56', '57', '60', '62', '63', '82', '83', '90']"
33,92,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.character""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,1,['42'],0,
34,93,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Character""","calledMethod_p == ""push""",0,,70,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
35,119,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",18,"['0', '1', '2', '3', '22', '23', '49', '51', '59', '60', '61', '62', '63', '70', '71', '79', '83', '90']",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
36,129,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",17,"['0', '1', '2', '22', '23', '49', '51', '59', '60', '61', '62', '63', '70', '71', '79', '83', '90']",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
37,137,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",0,,70,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
38,170,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,1,['42'],0,
39,186,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",19,"['0', '1', '2', '3', '12', '22', '23', '49', '52', '58', '59', '60', '61', '62', '63', '70', '71', '83', '90']",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
40,230,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.float""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",8,"['9', '10', '18', '46', '47', '48', '52', '83']",2,"['4', '42']",8,"['9', '10', '18', '46', '47', '48', '52', '83']"
41,231,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Float""","calledMethod_p == ""push""",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",17,"['0', '1', '2', '22', '23', '49', '51', '59', '60', '61', '62', '63', '70', '71', '79', '83', '90']",28,"['6', '8', '14', '16', '21', '27', '28', '30', '31', '35', '38', '40', '41', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
42,255,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Double""","calledMethod_p == ""push""",0,,70,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
43,265,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",18,"['0', '1', '2', '12', '22', '23', '49', '52', '58', '59', '60', '61', '62', '63', '70', '71', '83', '90']",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
44,277,"size == ""2.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']",18,"['0', '1', '2', '12', '22', '23', '49', '52', '58', '59', '60', '61', '62', '63', '70', '71', '83', '90']",33,"['4', '6', '8', '10', '11', '14', '16', '19', '21', '27', '28', '30', '31', '35', '38', '40', '41', '42', '44', '45', '55', '57', '66', '68', '69', '72', '75', '77', '78', '81', '85', '87', '89']"
45,278,"size == ""3.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""push""",8,"['9', '10', '18', '46', '47', '48', '52', '83']",2,"['4', '42']",8,"['9', '10', '18', '46', '47', '48', '52', '83']"
46,279,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",0,,69,"['0', '1', '5', '6', '7', '8', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '79', '80', '81', '82', '83', '84', '85', '90']",0,
47,283,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Short""","calledMethod_p == ""push""",0,,71,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '51', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
48,284,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""pop""",0,,2,"['42', '86']",0,
49,295,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Class""","calledMethod_p == ""push""",0,,71,"['0', '1', '5', '6', '7', '8', '12', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '51', '53', '54', '55', '56', '57', '58', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
50,300,"size == ""4.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","peek_obj_type_p == ""class experiment.drivers.AlejaStackTestDriver""","calledMethod_p == ""push""",0,,11,"['3', '4', '9', '10', '11', '19', '42', '46', '52', '79', '83']",0,
51,301,"size == ""0.0""","isEmpty == ""true""","peek_obj_type == ""emptyobject""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","peek_obj_type_p == ""class java.lang.Long""","calledMethod_p == ""push""",0,,68,"['0', '1', '5', '6', '7', '8', '13', '14', '15', '16', '17', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '40', '41', '43', '44', '45', '49', '53', '54', '55', '56', '57', '59', '60', '61', '62', '63', '64', '65', '66', '67', '68', '69', '70', '71', '73', '74', '75', '76', '77', '78', '80', '81', '82', '83', '84', '85', '90']",0,
52,314,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class experiment.drivers.alejastacktestdriver""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""CTOR""",0,,2,"['42', '86']",0,
53,339,"size == ""1.0""","isEmpty == ""false""","peek_obj_type == ""class java.lang.long""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","peek_obj_type_p == ""class java.lang.String""","calledMethod_p == ""clear""",0,,1,['42'],0,
